"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050818","regulation of coagulation","12/635","67/11973",0.17910447761194,3.37703607944529,4.61734394528685,0.000182530954305604,0.00396497795186062,0.00239143936216326,"SERPING1/ANGPT1/PROS1/CPB2/CEACAM1/THBD/CD36/FAP/F2RL1/EDN1/CAV1/PLAU",12
"GO:0070371","ERK1 and ERK2 cascade","27/635","241/11973",0.112033195020747,2.11239912438331,4.12843187844286,0.000190626364993067,0.00407381464930617,0.00245708319813894,"AGER/ANGPT1/CDK1/ARRB1/CEACAM1/MIF/KLF4/CD36/FERMT2/MARCO/FBLN1/F2RL1/EDN1/RAMP3/ATF3/GAS6/SEMA6A/FGFR4/DUSP1/CHI3L1/BMP2/RRAS/PTGER4/FGFR2/C5AR1/TEK/CCN2",27
"GO:0035150","regulation of tube size","17/635","120/11973",0.141666666666667,2.67114173228346,4.3540333969925,0.000191330053280597,0.00407381464930617,0.00245708319813894,"EDNRB/GCLC/NPR1/AGTR1/HBB/F2RL1/AGTR2/SVEP1/EDN1/ADRB2/PECAM1/KLF2/KAT2B/CAV1/SLC6A4/DOCK4/EDNRA",17
"GO:0035296","regulation of tube diameter","17/635","120/11973",0.141666666666667,2.67114173228346,4.3540333969925,0.000191330053280597,0.00407381464930617,0.00245708319813894,"EDNRB/GCLC/NPR1/AGTR1/HBB/F2RL1/AGTR2/SVEP1/EDN1/ADRB2/PECAM1/KLF2/KAT2B/CAV1/SLC6A4/DOCK4/EDNRA",17
"GO:0097746","blood vessel diameter maintenance","17/635","120/11973",0.141666666666667,2.67114173228346,4.3540333969925,0.000191330053280597,0.00407381464930617,0.00245708319813894,"EDNRB/GCLC/NPR1/AGTR1/HBB/F2RL1/AGTR2/SVEP1/EDN1/ADRB2/PECAM1/KLF2/KAT2B/CAV1/SLC6A4/DOCK4/EDNRA",17
"GO:0000280","nuclear division","32/635","307/11973",0.104234527687296,1.96535433070866,4.0550567951473,0.000195765844757045,0.0041472196473627,0.00250135673606607,"DLGAP5/CDK1/CENPA/BIRC5/ZWINT/RGCC/NUSAP1/BUB1/NDC80/UBE2C/TTK/KIF4A/RCC1/TRIP13/EDN1/KIF11/H3-3B/NEK2/MAD2L1/KIF2A/DUSP1/KAT2B/AURKA/UBE2S/CENPF/PRC1/CDC20/TPX2/BUB1B/CAV2/TOP2A/CCNB1",32
"GO:0030855","epithelial cell differentiation","42/635","445/11973",0.0943820224719101,1.77958418119083,3.96613990768486,0.000196706070230642,0.0041472196473627,0.00250135673606607,"APOLD1/CDK1/CD34/SFN/CEACAM1/KRT19/PODXL/MMP9/CLDN5/CDH5/CDH3/F2RL1/ZBED2/TCF21/PGK1/GATA6/EDN1/KRT15/CLDN3/ST14/TIE1/S1PR1/SCEL/TMEM100/GREM1/PECAM1/ZEB2/CAV1/DMBT1/BMP2/MAFF/ZFP36/CES1/FGFR2/CD24/DSP/WFDC2/SOX4/HEY1/KAZN/DSG2/EDNRA",42
"GO:0014823","response to activity","11/635","58/11973",0.189655172413793,3.57597067607928,4.65382318293598,0.000199085780219433,0.00417691678401844,0.00251926828624474,"CDK1/GCLC/CAPN3/IL6/EDN1/CAT/KL/SRD5A1/SLC7A5/FOS/RBP4",11
"GO:0006958","complement activation, classical pathway","8/635","32/11973",0.25,4.71377952755906,4.97820467375938,0.000202526195318516,0.0042180153324254,0.00254405649126919,"C7/C1QB/CLU/C4BPA/IGHA1/IGHD/CD55/IGHG3",8
"GO:0044784","metaphase/anaphase transition of cell cycle","14/635","88/11973",0.159090909090909,2.99967788117394,4.45557518246192,0.0002030060855178,0.0042180153324254,0.00254405649126919,"DLGAP5/BIRC5/ZWINT/BUB1/NDC80/UBE2C/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",14
"GO:0048644","muscle organ morphogenesis","10/635","49/11973",0.204081632653061,3.84798328780331,4.7274449820642,0.000205626588677358,0.00423157874593932,0.00255223713725419,"ENG/MYLK/COL3A1/S1PR1/BMP2/TNNC1/FGFR2/DSP/TGFBR3/EDNRA",10
"GO:0060415","muscle tissue morphogenesis","10/635","49/11973",0.204081632653061,3.84798328780331,4.7274449820642,0.000205626588677358,0.00423157874593932,0.00255223713725419,"ENG/MYLK/COL3A1/S1PR1/BMP2/TNNC1/FGFR2/DSP/TGFBR3/EDNRA",10
"GO:0051248","negative regulation of protein metabolic process","40/635","418/11973",0.0956937799043062,1.80431752251064,3.96125396166626,0.000208733969854247,0.00423336934528076,0.00255331712049722,"HBEGF/GAPDH/RTN1/CDK1/GPRC5A/SFN/EDNRB/ARRB1/CEACAM1/MIF/IRAK3/CRYAB/CAPN3/FXYD1/TIMP3/FRY/CLU/TYMS/FBLN1/CDKN2A/TIMP1/NTRK2/QKI/EDN1/LAMP3/MAD2L1/ITM2A/IGF2BP3/KAT2B/IGFBP3/LAPTM4B/NQO1/LDLR/CAV1/MAGEA3/ZFP36/ADARB1/PLAU/IL7R/SLIT2",40
"GO:0030595","leukocyte chemotaxis","23/635","192/11973",0.119791666666667,2.25868602362205,4.16082007939736,0.000211120028293532,0.00423336934528076,0.00255331712049722,"PTN/EDNRB/MIF/VEGFD/MDK/CXCL3/F2RL1/PLA2G1B/IL6/EDN1/SFTPD/CXCL12/GAS6/PERP/GREM1/CXCL13/DUSP1/STK39/ALOX5/NEDD9/C5AR1/SLIT2/CX3CR1",23
"GO:0072009","nephron epithelium development","13/635","78/11973",0.166666666666667,3.14251968503937,4.49253934603455,0.000211263597803751,0.00423336934528076,0.00255331712049722,"CD34/GPC3/PODXL/AQP1/AGTR2/LGR4/TCF21/EDN1/GREM1/PECAM1/BMP2/CD24/EDNRA",13
"GO:1903035","negative regulation of response to wounding","13/635","78/11973",0.166666666666667,3.14251968503937,4.49253934603455,0.000211263597803751,0.00423336934528076,0.00255331712049722,"SERPING1/PROS1/CPB2/CEACAM1/SPP1/THBD/MDK/FAP/EDN1/IL33/ALOX5/PLAU/DSG2",13
"GO:0007229","integrin-mediated signaling pathway","15/635","99/11973",0.151515151515152,2.85683607730852,4.39030438099423,0.000212603529081759,0.00423336934528076,0.00255331712049722,"ADAMTS1/PTN/EMP2/CEACAM1/FERMT2/LIMS2/COL3A1/TIMP1/FGR/TYROBP/DST/PLPP3/ITGA8/PLAU/NEDD9",15
"GO:0048639","positive regulation of developmental growth","15/635","99/11973",0.151515151515152,2.85683607730852,4.39030438099423,0.000212603529081759,0.00423336934528076,0.00255331712049722,"AGR2/CDK1/CAPN3/TRPV2/EDN1/GHR/CXCL12/TBX2/ACACB/FGFR2/MACF1/NEDD4L/SEMA5A/TGFBR3/CCNB1",15
"GO:1990748","cellular detoxification","15/635","99/11973",0.151515151515152,2.85683607730852,4.39030438099423,0.000212603529081759,0.00423336934528076,0.00255331712049722,"HBB/ALDH2/CD36/FBLN5/HBA2/SESN1/ALOX5AP/GPX3/CAT/HBA1/NQO1/CP/PRDX4/SLC39A8/ALDH1A1",15
"GO:0043116","negative regulation of vascular permeability","6/635","18/11973",0.333333333333333,6.28503937007874,5.31020979657832,0.000233011447561096,0.00461835131778928,0.00278551539598778,"ANGPT1/CEACAM1/CLDN5/FERMT2/RAMP2/SLIT2",6
"GO:0060317","cardiac epithelial to mesenchymal transition","7/635","25/11973",0.28,5.27943307086614,5.06886385106601,0.00023716667502664,0.00467914618940173,0.00282218325410877,"EMP2/ENG/TGFBR2/BMP2/HEY1/TGFBR3/TBX3",7
"GO:0010565","regulation of ketone metabolic process","16/635","111/11973",0.144144144144144,2.71785486273675,4.3029964574341,0.000239202461561054,0.00469776158526984,0.00283341095599305,"PDK4/CEACAM1/ACADL/EGR1/FABP5/PGK1/EDN1/FGFR4/ACACB/KAT2B/CAV1/BMP2/NME1/CES1/GDF15/DKK3",16
"GO:0044057","regulation of system process","42/635","450/11973",0.0933333333333333,1.75981102362205,3.88804297436969,0.000250138882954875,0.00489021516176781,0.00294948753039377,"AGER/DES/LMCD1/EMP2/MYL9/EDNRB/ARRB1/KLF4/SPP1/NPR1/AGTR1/NR4A3/FXYD1/TNFRSF21/F2RL1/AQP1/AGTR2/FABP5/SVEP1/ENO1/QKI/MYRF/EDN1/CACNA2D2/TBX2/GAS6/ADRB2/TMEM100/JAM2/SLC1A1/CAV1/DMD/TNNC1/STK39/NPR3/DOCK4/ATP2A2/DSP/CNN1/NMU/DSG2/EDNRA",42
"GO:0019730","antimicrobial humoral response","19/635","146/11973",0.13013698630137,2.45374824722252,4.18244582232215,0.000255315298542024,0.00496882850239477,0.00299690243142196,"SLPI/GAPDH/H2BC5/CXCL3/PLA2G1B/PGC/GATA6/CXCL12/CXCL13/CXCL14/IGHA1/DMBT1/CXCL2/CCL14/IGHD/IGHM/HLA-E/WFDC2/IGHG3",19
"GO:0001657","ureteric bud development","11/635","60/11973",0.183333333333333,3.45677165354331,4.51473056616899,0.000272111519872299,0.00527185426563405,0.00317966958593286,"GPC3/AGTR2/LGR4/TCF21/CAT/GREM1/SMAD6/BMP2/FGFR2/EPCAM/SLIT2",11
"GO:0060070","canonical Wnt signaling pathway","25/635","221/11973",0.113122171945701,2.13293191292265,4.02296307340326,0.000280731730604095,0.00541447162927451,0.00326568791473029,"EDNRB/GPC3/KLF4/NR4A2/IGFBP2/MDK/RECK/CDH3/EGR1/LGR4/TPBG/EDN1/WWTR1/SCEL/GREM1/FOLR1/ZEB2/CAV1/BMP2/FGFR2/DKK3/COL1A1/SEMA5A/SOX4/EDNRA",25
"GO:0007596","blood coagulation","23/635","196/11973",0.11734693877551,2.2125903904869,4.05066950807135,0.000286134208776758,0.00547969710450557,0.00330502804997876,"SERPING1/ANGPT1/PROS1/MYL9/CPB2/CEACAM1/THBD/HBB/CD36/FAP/F8/COL3A1/FBLN1/F2RL1/SVEP1/IL6/EDN1/PLA2G4A/CAV1/SLC6A4/VWF/TFPI2/PLAU",23
"GO:0046620","regulation of organ growth","10/635","51/11973",0.196078431372549,3.69708198239926,4.56779565934492,0.000290536879259172,0.00547969710450557,0.00330502804997876,"CDK1/WWC2/EDN1/TBX2/ACACB/SLC6A4/FGFR2/RBP4/TGFBR3/CCNB1",10
"GO:0030038","contractile actin filament bundle assembly","14/635","91/11973",0.153846153846154,2.9007874015748,4.30736284309601,0.000291162137064035,0.00547969710450557,0.00330502804997876,"PIK3R1/MYL9/ARRB1/RGCC/FERMT2/S1PR1/SORBS1/ZEB2/LIMCH1/DLC1/SYNPO/PTGER4/ARHGAP6/CCN2",14
"GO:0032963","collagen metabolic process","14/635","91/11973",0.153846153846154,2.9007874015748,4.30736284309601,0.000291162137064035,0.00547969710450557,0.00330502804997876,"MFAP4/TNXB/P3H2/RGCC/MMP9/FAP/MMP11/MMP12/IL6/COL5A1/MMP1/COL1A1/PLOD2/MMP7",14
"GO:0043149","stress fiber assembly","14/635","91/11973",0.153846153846154,2.9007874015748,4.30736284309601,0.000291162137064035,0.00547969710450557,0.00330502804997876,"PIK3R1/MYL9/ARRB1/RGCC/FERMT2/S1PR1/SORBS1/ZEB2/LIMCH1/DLC1/SYNPO/PTGER4/ARHGAP6/CCN2",14
"GO:0060322","head development","41/635","439/11973",0.0933940774487472,1.76095636109268,3.84418277849458,0.000291757878849518,0.00547969710450557,0.00330502804997876,"NRGN/RTN1/EZH2/NR4A2/NFASC/FLRT3/CLDN5/MDK/CDH1/COL3A1/MEIS1/AQP1/AGTR2/FEZ1/NTRK2/TGFBR2/NDNF/SEMA3G/CXCL12/MEIS2/GDF10/PTCH1/SLC1A1/SRD5A1/FOS/TYROBP/TACC1/BMP2/SLC6A4/RRAS/DLC1/PCDH9/CENPF/FGFR2/SLC2A1/SEMA5A/EML1/SOX4/SLIT2/CX3CR1/EDNRA",41
"GO:0046622","positive regulation of organ growth","7/635","26/11973",0.269230769230769,5.07637795275591,4.92417724118967,0.000309841062697291,0.00578678064581796,0.00349024261537686,"CDK1/EDN1/TBX2/ACACB/FGFR2/TGFBR3/CCNB1",7
"GO:0030282","bone mineralization","13/635","81/11973",0.160493827160494,3.02613006707495,4.32996485123897,0.000310798960517077,0.00578678064581796,0.00349024261537686,"CLEC3B/PTN/SPP1/GPM6B/ADGRG6/TFAP2A/LGR4/KL/S1PR1/GREM1/BMP2/FGFR2/ALOX5",13
"GO:0002687","positive regulation of leukocyte migration","17/635","125/11973",0.136,2.56429606299213,4.16057568270553,0.000314577936780048,0.00579018280633881,0.00349229459667026,"AGER/PTN/VEGFD/MDK/F2RL1/IL6/EDN1/CXCL12/GAS6/PERP/JAM2/CXCL13/STK39/NEDD9/C5AR1/LYVE1/CX3CR1",17
"GO:0050921","positive regulation of chemotaxis","17/635","125/11973",0.136,2.56429606299213,4.16057568270553,0.000314577936780048,0.00579018280633881,0.00349229459667026,"PTN/VEGFD/MDK/F2RL1/IL6/EDN1/CXCL12/GAS6/S1PR1/PERP/CXCL13/STK39/SEMA5A/NEDD9/C5AR1/SLIT2/CX3CR1",17
"GO:0072163","mesonephric epithelium development","11/635","61/11973",0.180327868852459,3.4001032657803,4.44738260833737,0.000316366649497703,0.00579018280633881,0.00349229459667026,"GPC3/AGTR2/LGR4/TCF21/CAT/GREM1/SMAD6/BMP2/FGFR2/EPCAM/SLIT2",11
"GO:0072164","mesonephric tubule development","11/635","61/11973",0.180327868852459,3.4001032657803,4.44738260833737,0.000316366649497703,0.00579018280633881,0.00349229459667026,"GPC3/AGTR2/LGR4/TCF21/CAT/GREM1/SMAD6/BMP2/FGFR2/EPCAM/SLIT2",11
"GO:0051983","regulation of chromosome segregation","16/635","114/11973",0.140350877192982,2.64633236634894,4.17972681960368,0.000326305358405491,0.00593451466482812,0.00357934700699793,"DLGAP5/CDK1/BIRC5/ZWINT/BUB1/NDC80/UBE2C/TTK/TRIP13/MAD2L1/DUSP1/KAT2B/CENPF/CDC20/BUB1B/CCNB1",16
"GO:0016049","cell growth","35/635","357/11973",0.0980392156862745,1.84854099119963,3.8519498458668,0.00032701231703424,0.00593451466482812,0.00357934700699793,"FHL1/NRN1/HBEGF/SFN/CEACAM1/SOCS2/SPP1/NPR1/CRYAB/AGTR1/FLRT3/HYAL1/CDH1/MEIS1/SESN1/AGTR2/CDKN2A/HYAL2/ENO1/TRPV2/TNC/EDN1/SEMA3G/CXCL12/H3-3B/LTBP4/MACF1/FAM107A/NEDD4L/SEMA5A/SLIT2/NET1/FBP1/WFDC1/EDNRA",35
"GO:0048545","response to steroid hormone","30/635","289/11973",0.103806228373702,1.95727869656431,3.89846403291942,0.000329946135465032,0.00596259801947522,0.00359628521965385,"PER1/SPP1/CDO1/IGFBP2/NR4A3/KLF9/MDK/AQP1/TCF21/GPI/IL6/EDN1/GHR/SCGB1A1/TBX2/BCHE/DUSP1/SRD5A1/KANK2/CAV1/FOS/ZFP36/CLDN4/STK39/COL1A1/FAM107A/ABCA3/PTGDS/FOSB/SLIT2",30
"GO:0050817","coagulation","23/635","198/11973",0.116161616161616,2.1902409926032,3.9965847895413,0.000331768435093631,0.00597044367923726,0.00360101725594885,"SERPING1/ANGPT1/PROS1/MYL9/CPB2/CEACAM1/THBD/HBB/CD36/FAP/F8/COL3A1/FBLN1/F2RL1/SVEP1/IL6/EDN1/PLA2G4A/CAV1/SLC6A4/VWF/TFPI2/PLAU",23
"GO:0048598","embryonic morphogenesis","29/635","276/11973",0.105072463768116,1.98115371448134,3.90262065564039,0.000337087482892988,0.00604088859967809,0.00364350545075145,"SOBP/GPC3/KLF4/FOXF1/ENG/NR4A3/FLRT3/MMP9/TFAP2A/COL11A1/TCF21/TGFBR2/COL5A1/TBX2/GREM1/SULF1/COL5A2/FOXF2/FOLR1/DUSP1/PTCH1/EFEMP1/DLC1/ITGA8/FGFR2/ZBTB16/RBP4/TBX3/EDNRA",29
"GO:0072577","endothelial cell apoptotic process","10/635","52/11973",0.192307692307692,3.6259842519685,4.49096257087627,0.000342912851314848,0.00611978495230358,0.00369109104781919,"ANGPT1/GATA2/RGCC/COL4A3/CDH5/NDNF/GAS6/RAMP2/SEMA5A/TEK",10
"GO:0045446","endothelial cell differentiation","13/635","82/11973",0.158536585365854,2.98922604186672,4.27743937764872,0.000351818499066462,0.00625277423340848,0.00377130228869905,"APOLD1/CEACAM1/CLDN5/CDH5/F2RL1/CLDN3/TIE1/S1PR1/TMEM100/PECAM1/DSP/HEY1/DSG2",13
"GO:0050920","regulation of chemotaxis","21/635","174/11973",0.120689655172414,2.27561770295954,4.01120217137007,0.000354448148957901,0.00627358637311906,0.00378385493608298,"PTN/MIF/VEGFD/MDK/F2RL1/IL6/EDN1/CXCL12/GAS6/S1PR1/PERP/GREM1/CXCL13/DUSP1/STK39/EFNB2/SEMA5A/NEDD9/C5AR1/SLIT2/CX3CR1",21
"GO:0060348","bone development","15/635","104/11973",0.144230769230769,2.71948818897638,4.16783763696156,0.00036862617136317,0.00648132994899085,0.00390915353057912,"OGN/LEPR/TFAP2A/FBLN5/COL3A1/COL13A1/GHR/GREM1/SULF1/SRD5A1/TYROBP/BMP2/PTGER4/FGFR2/ZBTB16",15
"GO:0032354","response to follicle-stimulating hormone","5/635","13/11973",0.384615384615385,7.25196850393701,5.33733986514078,0.000372213089374736,0.00648132994899085,0.00390915353057912,"GCLC/EDN1/SRD5A1/TGFBR3/EDNRA",5
"GO:0051438","regulation of ubiquitin-protein transferase activity","5/635","13/11973",0.384615384615385,7.25196850393701,5.33733986514078,0.000372213089374736,0.00648132994899085,0.00390915353057912,"UBE2C/CDKN2A/MAD2L1/UBE2S/CDC20",5
"GO:0071635","negative regulation of transforming growth factor beta production","5/635","13/11973",0.384615384615385,7.25196850393701,5.33733986514078,0.000372213089374736,0.00648132994899085,0.00390915353057912,"FBLN1/GATA6/LAPTM4B/TYROBP/CD24",5
"GO:0045787","positive regulation of cell cycle","26/635","239/11973",0.108786610878661,2.05118439692946,3.8846939106871,0.000395546959987351,0.0068598688504258,0.00413746572802193,"ECT2/DLGAP5/ADAMTS1/CDK1/EZH2/BIRC5/FEN1/RGCC/NUSAP1/TAL1/BUB1/NDC80/RRM2/UBE2C/RCC1/EDN1/TBX2/MAD2L1/MEIS2/KAT2B/AURKA/SLC6A4/FGFR2/CDC20/CCNB1/TBX3",26
"GO:1905954","positive regulation of lipid localization","13/635","83/11973",0.156626506024096,2.95321127027796,4.22570651323214,0.000397356460253036,0.00686357484155948,0.00413970096190734,"MIF/SPP1/CD36/EDN1/ACACB/PTCH1/CAV1/ABCG1/CES1/LPL/ABCA3/ABCA8/MSR1",13
"GO:0003208","cardiac ventricle morphogenesis","10/635","53/11973",0.188679245283019,3.55756945476155,4.41600172110994,0.000402930500407278,0.00693201632900682,0.00418098080484058,"FOXF1/ENG/TGFBR2/TNNC1/FGFR2/DSP/SOX4/HEY1/TGFBR3/EDNRA",10
"GO:0030193","regulation of blood coagulation","11/635","63/11973",0.174603174603175,3.29216347956505,4.31680044873992,0.000423199169579866,0.00725171166678487,0.00437380205730272,"SERPING1/PROS1/CPB2/CEACAM1/THBD/CD36/FAP/F2RL1/EDN1/CAV1/PLAU",11
"GO:0055023","positive regulation of cardiac muscle tissue growth","6/635","20/11973",0.3,5.65653543307087,4.93220864949479,0.000444162240544068,0.00758072141500014,0.00457224120929049,"CDK1/EDN1/TBX2/FGFR2/TGFBR3/CCNB1",6
"GO:0042180","ketone metabolic process","21/635","177/11973",0.11864406779661,2.23704791138396,3.92380812378378,0.000447090098537288,0.0076005316751339,0.0045841895823795,"PDK4/EDNRB/CEACAM1/CYP2B6/HSD17B6/ACADL/EGR1/FABP5/PGK1/EDN1/FGFR4/ACACB/KAT2B/SRD5A1/NQO1/CAV1/BMP2/NME1/CES1/GDF15/DKK3",21
"GO:0060419","heart growth","10/635","54/11973",0.185185185185185,3.49168853893263,4.34282885753631,0.00047143390447311,0.00798282371314507,0.00481476544904038,"CDK1/MEIS1/EDN1/TBX2/S1PR1/ACACB/FGFR2/RBP4/TGFBR3/CCNB1",10
"GO:0035023","regulation of Rho protein signal transduction","12/635","74/11973",0.162162162162162,3.05758672057885,4.20165864713636,0.000475882720966419,0.0079952014956116,0.00482223099274986,"ARRB1/FERMT2/COL3A1/F2RL1/HEG1/STARD13/RASIP1/KANK2/DLC1/DOCK9/TEK/NET1",12
"GO:0098869","cellular oxidant detoxification","12/635","74/11973",0.162162162162162,3.05758672057885,4.20165864713636,0.000475882720966419,0.0079952014956116,0.00482223099274986,"HBB/CD36/FBLN5/HBA2/SESN1/ALOX5AP/GPX3/CAT/HBA1/NQO1/CP/PRDX4",12
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","8/635","36/11973",0.222222222222222,4.19002624671916,4.53628048914806,0.00048288815136684,0.0080813305020575,0.00487417889731314,"C7/C1QB/CLU/C4BPA/IGHA1/IGHD/CD55/IGHG3",8
"GO:1900046","regulation of hemostasis","11/635","64/11973",0.171875,3.24072342519685,4.2534622642088,0.000487035395439158,0.00811914432474348,0.00489698595074522,"SERPING1/PROS1/CPB2/CEACAM1/THBD/CD36/FAP/F2RL1/EDN1/CAV1/PLAU",11
"GO:0001558","regulation of cell growth","31/635","310/11973",0.1,1.88551181102362,3.73828198388696,0.000505021955920236,0.00838648429503064,0.00505822955305182,"FHL1/HBEGF/SFN/CEACAM1/SOCS2/SPP1/NPR1/CRYAB/AGTR1/HYAL1/CDH1/SESN1/AGTR2/CDKN2A/HYAL2/ENO1/TRPV2/TNC/EDN1/SEMA3G/CXCL12/H3-3B/LTBP4/MACF1/FAM107A/NEDD4L/SEMA5A/SLIT2/NET1/FBP1/WFDC1",31
"GO:1901991","negative regulation of mitotic cell cycle phase transition","18/635","142/11973",0.126760563380282,2.3900853942553,3.94345523868976,0.000508095420834848,0.00840507078850262,0.00506943982272624,"FHL1/CDK1/KLF4/BIRC5/ZWINT/RGCC/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/KANK2/CENPF/CDC20/FAM107A/BUB1B/CCNB1",18
"GO:0071674","mononuclear cell migration","21/635","179/11973",0.11731843575419,2.21205296265341,3.86651359585587,0.000519986062529089,0.00856881247102533,0.00516819908685479,"AGER/EDNRB/MIF/MDK/IL6/SFTPD/CXCL12/GAS6/S1PR1/GREM1/JAM2/PECAM1/CXCL13/DUSP1/STK39/ICAM2/ALOX5/NEDD9/C5AR1/SLIT2/CX3CR1",21
"GO:0031214","biomineral tissue development","16/635","119/11973",0.134453781512605,2.53514193078806,3.98282792812648,0.000532495241836315,0.00874145814938164,0.00527232871277992,"CLEC3B/PTN/SPP1/GPM6B/ADGRG6/TFAP2A/LGR4/GAS6/KL/S1PR1/GREM1/BMP2/FGFR2/COL1A1/ALOX5/HEY1",16
"GO:0006898","receptor-mediated endocytosis","25/635","231/11973",0.108225108225108,2.04059719807751,3.77937159350585,0.000548925244432377,0.00897691055628765,0.00541433962951828,"ENTREP1/ANGPT1/ARRB1/CEACAM1/SNX1/CD36/CALCRL/MARCO/CLU/SFTPD/GHR/RAMP3/ADRB2/GREM1/FOLR1/LDLR/CAV1/DMBT1/EFNB2/RAMP2/NEDD4L/CAV2/LYVE1/MSR1/MRC1",25
"GO:0019370","leukotriene biosynthetic process","5/635","14/11973",0.357142857142857,6.73397075365579,5.08012090878178,0.000553860101557804,0.00898925395018912,0.00542178443208643,"PLA2G1B/ALOX5AP/GGTLC1/PLA2G4A/ALOX5",5
"GO:0048286","lung alveolus development","5/635","14/11973",0.357142857142857,6.73397075365579,5.08012090878178,0.000553860101557804,0.00898925395018912,0.00542178443208643,"CLDN18/TCF21/SFTPD/FGFR2/WFDC2",5
"GO:0019731","antibacterial humoral response","11/635","65/11973",0.169230769230769,3.19086614173228,4.19136130313756,0.000558728879303859,0.00898973786818823,0.00542207630270089,"SLPI/H2BC5/PLA2G1B/PGC/IGHA1/DMBT1/IGHD/IGHM/HLA-E/WFDC2/IGHG3",11
"GO:1903036","positive regulation of response to wounding","11/635","65/11973",0.169230769230769,3.19086614173228,4.19136130313756,0.000558728879303859,0.00898973786818823,0.00542207630270089,"DUOX1/HBEGF/PTN/THBD/MYLK/CD36/MDK/FERMT2/CLDN3/CLDN4/PLAU",11
"GO:0097529","myeloid leukocyte migration","21/635","180/11973",0.116666666666667,2.19976377952756,3.83814908742568,0.000560160369373272,0.00898973786818823,0.00542207630270089,"AGER/EMP2/EDNRB/MIF/VEGFD/MDK/CXCL3/PLA2G1B/IL6/EDN1/SFTPD/CXCL12/PERP/GREM1/PECAM1/CXCL13/DUSP1/PTGER4/C5AR1/SLIT2/CX3CR1",21
"GO:0002252","immune effector process","44/635","497/11973",0.0885311871227364,1.66926598963862,3.60648118506999,0.000562376391448774,0.00899175040751367,0.00542329014696918,"AGER/SERPING1/C7/PIK3R1/EMP2/CEACAM1/MIF/C1QB/IRAK3/GATA2/POU2AF1/NR4A3/MDK/IGKC/CLU/F2RL1/PLA2G1B/GPI/PGC/IL6/FGR/C4BPA/VSIG4/CFD/ANXA3/FCN3/IGHA1/HSPD1/SLC7A5/TYROBP/IGHV1-69/IGHD/CD55/INAVA/IL33/A2M/CFB/HLA-E/RBP4/IGHG3/DNASE1L3/PTGDS/CADM1/CX3CR1",44
"GO:0016055","Wnt signaling pathway","32/635","326/11973",0.098159509202454,1.85080913965509,3.68583508130864,0.000570023510355419,0.00908026340014317,0.00547667593049862,"WIF1/EDNRB/GPC3/KLF4/NR4A2/IGFBP2/MDK/FERMT2/RECK/CDH3/EGR1/LGR4/TPBG/EDN1/WWTR1/SCEL/GREM1/SULF1/FOLR1/ZEB2/GRK5/CAV1/BMP2/SOSTDC1/FGFR2/DKK3/COL1A1/MACF1/CD24/SEMA5A/SOX4/EDNRA",32
"GO:0048285","organelle fission","33/635","340/11973",0.0970588235294118,1.83005558128763,3.6745381355319,0.000573827826129642,0.00910713461322359,0.00549288305130731,"DLGAP5/CDK1/CENPA/BIRC5/ZWINT/RGCC/NUSAP1/DCN/BUB1/NDC80/UBE2C/TTK/KIF4A/RCC1/TRIP13/EDN1/KIF11/H3-3B/NEK2/MAD2L1/KIF2A/DUSP1/KAT2B/AURKA/UBE2S/CENPF/PRC1/CDC20/TPX2/BUB1B/CAV2/TOP2A/CCNB1",33
"GO:0097242","amyloid-beta clearance","8/635","37/11973",0.216216216216216,4.07678229410513,4.43578221235207,0.000587889340200281,0.00913629934106644,0.00551047348409079,"CD36/MARCO/CLU/LDLR/TYROBP/MME/C5AR1/MSR1",8
"GO:0046456","icosanoid biosynthetic process","9/635","46/11973",0.195652173913043,3.68904484765491,4.32427536976692,0.000590773282369282,0.00913629934106644,0.00551047348409079,"MIF/PLA2G1B/FABP5/ALOX5AP/EDN1/GGTLC1/PLA2G4A/ALOX5/PTGDS",9
"GO:0061756","leukocyte adhesion to vascular endothelial cell","9/635","46/11973",0.195652173913043,3.68904484765491,4.32427536976692,0.000590773282369282,0.00913629934106644,0.00551047348409079,"KLF4/MDK/IL6/CXCL12/JAM2/EFNB2/ALOX5/SLC39A8/CX3CR1",9
"GO:0061900","glial cell activation","9/635","46/11973",0.195652173913043,3.68904484765491,4.32427536976692,0.000590773282369282,0.00913629934106644,0.00551047348409079,"AGER/CLU/IL6/ZEB2/LDLR/TYROBP/IL33/C5AR1/CX3CR1",9
"GO:0003148","outflow tract septum morphogenesis","6/635","21/11973",0.285714285714286,5.38717660292463,4.7618582418534,0.000594192745309486,0.00913629934106644,0.00551047348409079,"ENG/TGFBR2/GATA6/TBX2/SMAD6/FGFR2",6
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","6/635","21/11973",0.285714285714286,5.38717660292463,4.7618582418534,0.000594192745309486,0.00913629934106644,0.00551047348409079,"ECT2/CDK1/BIRC5/NEK2/KAT2B/CCNB1",6
